UserID,Age,Gender,CityTier,Tenure,AvgSessionDuration,PageViewsPerSession,BounceRate,TotalTransactions,AvgOrderValue,DaysSinceLastPurchase,HighValuePurchase
11300,19,Female,2,22,12.68,12,32.35,68,21.34,2,0
11301,58,Female,2,119,10.14,15,38.15,50,138.4,297,0
11302,39,Female,2,106,13.15,5,78.96,80,326.8,339,0
11303,55,Male,3,15,11.89,15,43.64,91,196.41,176,0
11304,65,Male,2,53,14.89,2,47.53,80,196.15,97,0
11305,50,Male,1,88,14.45,16,30.77,44,131.64,226,0
11306,53,Male,1,71,12.47,2,55.79,115,76.62,318,0
11307,31,Female,2,22,6.33,6,52.02,36,172.69,214,0
11308,30,Male,2,43,18.96,10,52.13,41,182.26,4,0
11309,39,Female,3,44,11.23,16,44.12,33,282.78,71,0
11310,63,Female,2,34,11.48,19,56.0,35,301.28,35,0
11311,45,Female,2,116,10.43,13,59.44,25,187.12,150,0
11312,36,Male,3,24,9.85,5,45.1,69,411.09,165,0
11313,59,Male,1,85,17.98,11,39.34,87,130.63,195,0
11314,63,Male,3,110,17.34,20,53.97,51,56.74,277,0
11315,65,Male,1,96,13.58,4,27.89,110,253.89,41,1
11316,33,Male,2,96,11.37,19,30.59,56,193.13,344,0
11317,55,Male,3,19,14.28,11,40.23,56,257.85,96,0
11318,49,Female,3,16,12.1,2,15.75,8,65.27,190,0
11319,41,Male,3,94,11.04,18,53.0,108,707.41,77,1
11320,39,Female,2,90,13.15,2,27.04,17,304.59,130,0
11321,24,Male,3,89,10.04,10,34.16,19,139.79,304,0
11322,32,Male,2,50,12.81,6,37.91,112,84.36,16,0
11323,47,Male,2,63,12.62,16,41.57,62,405.44,176,0
11324,64,Male,1,1,14.21,3,36.02,8,74.1,213,0
11325,63,Male,1,35,9.32,4,40.02,53,1021.12,208,0
11326,27,Female,2,63,14.64,14,40.14,70,108.47,139,0
11327,54,Male,1,15,8.17,25,34.52,1,669.67,138,1
11328,22,Male,3,15,9.51,2,29.79,90,151.55,332,0
11329,53,Female,3,5,9.68,13,56.68,80,600.5,88,0
11330,36,Male,3,25,7.51,21,10.49,1,98.65,175,0
11331,41,Female,1,120,15.86,8,38.02,74,177.59,133,1
11332,56,Male,3,84,7.92,13,34.2,26,327.83,280,0
11333,40,Female,1,114,9.0,22,47.07,88,293.3,294,1
11334,60,Male,2,31,16.82,19,19.91,45,412.97,310,1
11335,46,Male,3,72,9.52,9,33.75,24,119.65,31,0
11336,70,Female,1,107,11.05,20,39.52,60,186.97,35,0
11337,51,Female,1,42,7.75,18,56.52,53,463.37,137,0
11338,33,Male,1,79,15.13,14,45.82,40,100.96,161,0
11339,59,Female,2,83,15.19,12,23.84,105,273.52,23,0
11340,39,Male,3,100,14.76,24,33.93,77,147.5,327,0
11341,46,Male,1,117,13.95,22,53.85,58,205.48,328,0
11342,25,Male,1,74,12.09,25,23.59,27,186.93,155,0
11343,24,Female,2,70,9.7,18,39.86,68,94.63,281,0
11344,48,Male,1,105,8.54,10,40.87,3,142.8,206,0
11345,27,Female,2,82,16.96,4,35.41,106,195.94,240,0
11346,70,Male,3,43,14.86,5,80.09,0,161.53,319,0
11347,63,Female,3,76,9.03,24,35.02,83,596.76,33,1
11348,55,Female,3,66,11.96,10,47.52,41,384.73,85,0
11349,56,Male,2,27,10.6,4,29.89,86,219.42,156,0
11350,49,Male,3,62,7.29,7,48.65,43,96.5,327,0
11351,21,Male,1,75,12.51,2,53.63,3,92.02,216,0
11352,38,Female,1,109,10.14,14,32.47,113,815.95,145,1
11353,44,Male,2,70,7.99,16,40.21,91,79.6,10,0
11354,66,Female,1,19,5.88,11,28.02,5,191.25,217,0
11355,29,Male,3,119,5.54,19,24.41,3,231.9,98,0
11356,44,Female,2,69,10.31,13,56.03,63,137.27,120,0
11357,36,Male,3,34,11.46,25,32.97,114,80.08,364,0
11358,25,Male,1,91,8.3,20,6.0,69,94.88,192,1
11359,23,Female,2,46,14.4,3,66.6,1,114.26,50,0
11360,37,Male,3,44,11.54,8,29.37,83,100.62,18,1
11361,22,Female,1,101,14.11,20,37.43,51,492.95,142,0
11362,21,Male,2,104,11.07,14,64.79,76,173.76,23,0
11363,36,Male,2,63,8.65,20,38.94,42,116.31,156,0
11364,28,Female,3,45,12.26,10,38.63,0,190.23,151,0
11365,47,Female,3,104,6.75,2,23.19,2,294.65,321,0
11366,18,Female,1,20,13.96,20,17.29,75,133.75,122,0
11367,33,Male,2,90,8.05,20,38.59,76,353.66,101,1
11368,42,Male,2,70,15.47,17,46.26,38,64.93,225,0
11369,69,Male,1,103,10.45,11,45.43,9,436.33,233,0
11370,51,Female,2,50,16.05,2,34.02,92,173.78,13,1
11371,64,Male,1,100,7.31,19,41.29,18,168.57,30,0
11372,36,Male,1,1,9.09,17,14.36,22,101.92,61,0
11373,41,Male,2,91,13.32,18,47.67,54,67.16,284,0
11374,40,Male,1,8,16.48,6,43.34,85,47.69,76,0
11375,65,Male,2,77,18.47,19,69.62,119,96.53,363,0
11376,68,Male,1,23,11.97,19,41.11,75,276.77,161,0
11377,69,Female,2,116,19.15,22,27.33,115,82.68,341,1
11378,57,Female,1,93,10.64,15,40.26,78,52.3,90,0
11379,44,Male,3,12,16.2,19,36.25,101,86.12,155,0
11380,46,Female,1,107,8.03,11,47.3,21,129.62,50,0
11381,69,Female,2,30,13.48,18,41.39,6,133.66,309,0
11382,33,Male,2,66,2.43,18,22.73,80,158.26,218,0
11383,36,Male,1,10,7.31,20,17.28,117,391.59,27,1
11384,65,Male,2,12,13.67,22,44.81,88,463.68,272,0
11385,38,Male,3,29,6.55,2,61.06,41,836.35,324,0
11386,30,Female,3,64,13.51,20,42.15,58,49.27,250,0
11387,47,Female,1,65,15.43,21,52.79,13,89.77,295,0
11388,35,Male,1,103,9.79,15,55.69,40,301.75,101,0
11389,65,Female,2,19,7.92,14,44.87,81,122.81,158,0
11390,66,Male,2,90,9.9,19,29.19,19,342.48,312,0
11391,34,Female,1,0,7.94,12,43.83,57,205.68,222,0
11392,46,Female,3,35,11.4,11,58.5,34,599.78,223,0
11393,70,Male,2,21,12.21,21,48.68,58,394.69,280,0
11394,57,Male,2,14,10.58,20,51.85,91,400.37,224,0
11395,29,Female,2,70,18.5,6,34.29,106,126.92,46,1
11396,49,Female,2,108,8.92,21,38.07,49,162.19,77,0
11397,50,Male,1,80,17.37,9,39.28,99,137.92,284,0
11398,52,Male,3,103,7.64,5,40.26,84,54.07,88,0
11399,19,Male,1,71,12.09,23,57.94,110,551.57,243,0
11400,33,Female,3,6,16.53,7,6.97,88,313.0,173,0
11401,63,Female,3,41,16.33,6,41.44,66,133.71,227,0
11402,30,Female,3,99,10.12,8,39.85,80,484.14,87,1
11403,33,Female,1,5,14.02,13,21.11,38,107.03,113,0
11404,35,Female,1,11,13.48,5,50.74,80,41.72,251,0
11405,27,Female,2,100,9.64,5,30.49,85,383.96,62,1
11406,26,Male,2,7,14.26,11,35.82,73,64.55,112,0
11407,36,Female,3,116,19.25,7,67.81,12,150.22,365,0
11408,64,Male,2,91,13.69,6,55.64,62,205.52,55,0
11409,18,Male,3,80,14.07,23,49.33,85,236.38,211,1
11410,33,Female,1,64,14.49,16,46.52,23,339.18,55,0
11411,21,Female,2,10,5.96,2,38.61,94,275.3,258,0
11412,47,Female,1,50,13.64,4,69.99,101,268.73,46,0
11413,31,Male,3,97,7.73,21,52.63,64,94.44,210,0
11414,59,Female,1,109,9.44,8,30.13,115,220.15,160,1
11415,49,Male,1,54,20.45,5,20.7,102,54.08,253,0
11416,59,Male,3,101,10.79,17,49.22,55,591.85,1,1
11417,51,Male,2,93,8.84,22,40.19,106,58.6,188,0
11418,41,Female,1,6,16.41,11,20.28,111,133.56,198,1
11419,63,Male,1,75,8.01,19,47.21,12,62.56,88,0
11420,43,Female,2,74,10.01,12,37.1,119,99.01,109,1
11421,68,Male,1,65,16.8,4,48.69,0,176.84,258,0
11422,70,Male,1,93,11.97,21,47.41,58,115.86,202,0
11423,49,Female,2,107,5.55,24,32.18,112,427.22,211,1
11424,53,Male,1,66,13.98,25,50.18,86,208.88,342,0
11425,31,Female,2,38,10.21,4,33.78,32,121.96,148,0
11426,61,Female,2,118,17.96,15,34.72,77,157.68,318,0
11427,53,Male,1,116,9.38,16,33.28,25,453.12,356,0
11428,65,Female,1,83,16.0,3,57.4,28,355.56,210,0
11429,32,Female,1,77,18.9,24,36.93,109,71.99,77,0
11430,59,Female,1,12,8.4,4,60.9,5,102.91,153,0
11431,42,Female,1,48,11.03,8,66.86,115,253.44,17,0
11432,27,Female,3,23,13.35,25,30.29,54,230.54,255,0
11433,27,Female,3,62,8.37,15,3.0,7,77.13,100,0
11434,47,Male,2,99,12.88,18,56.15,94,313.91,337,0
11435,34,Female,2,27,10.9,13,36.04,5,87.35,239,0
11436,23,Female,2,120,10.82,20,28.44,39,483.85,179,1
11437,40,Female,3,15,12.0,3,32.46,28,264.48,68,0
11438,52,Female,1,11,12.09,18,34.99,94,72.38,36,0
11439,34,Male,1,117,12.46,3,59.81,47,115.83,246,0
11440,68,Female,1,12,9.4,6,43.32,78,114.27,280,0
11441,59,Female,1,88,9.58,14,59.61,8,198.24,97,0
11442,45,Male,1,92,11.33,12,48.17,83,149.26,3,1
11443,67,Male,3,39,11.62,5,36.52,85,71.62,117,0
11444,40,Female,3,7,10.04,21,35.34,34,58.98,279,0
11445,25,Male,1,37,13.1,9,49.14,105,268.55,212,0
11446,19,Female,2,8,4.54,22,52.9,56,218.78,31,0
11447,67,Male,2,81,8.88,2,55.45,80,190.02,42,0
11448,68,Male,2,107,10.68,7,37.21,21,216.15,39,0
11449,57,Female,2,120,8.38,9,43.54,111,107.99,277,0
11450,23,Female,1,96,18.32,16,49.47,29,202.01,286,1
11451,33,Female,3,93,11.88,11,35.43,75,1267.52,149,1
11452,20,Female,3,106,12.51,5,24.54,10,437.44,252,0
11453,20,Female,2,93,9.87,15,29.31,5,139.75,7,0
11454,31,Female,2,78,11.74,24,37.5,15,116.34,205,0
11455,48,Female,2,120,6.94,5,50.6,113,18.8,99,0
11456,21,Female,2,39,11.12,8,59.26,25,402.77,300,0
11457,70,Female,1,49,8.05,13,21.34,105,323.22,178,0
11458,42,Male,2,109,10.69,19,32.34,69,114.5,311,0
11459,31,Male,1,37,1.56,5,35.81,10,57.29,206,0
11460,45,Female,3,36,7.29,7,52.52,52,71.07,167,0
11461,59,Female,2,18,17.66,7,33.34,57,247.5,346,0
11462,34,Female,2,33,15.12,16,34.77,32,163.22,364,0
11463,20,Male,2,71,17.08,3,20.53,72,300.13,166,0
11464,20,Female,3,107,17.35,17,48.01,103,187.21,130,1
11465,63,Male,1,16,14.49,12,38.66,106,371.99,236,1
11466,23,Female,1,82,9.99,9,31.52,63,233.47,62,0
11467,51,Female,1,92,7.65,22,37.24,107,334.04,141,0
11468,38,Female,2,108,16.39,21,57.34,110,34.29,309,0
11469,59,Female,3,90,12.06,21,26.43,10,66.82,328,0
11470,21,Male,1,18,21.78,23,28.8,76,131.71,152,1
11471,65,Male,3,59,10.34,7,59.16,92,406.2,142,0
11472,55,Female,1,115,19.69,22,42.1,1,758.69,320,1
11473,41,Female,2,109,11.17,6,50.71,72,153.96,73,0
11474,28,Male,1,74,17.14,9,46.83,109,108.61,22,0
11475,69,Male,2,116,18.59,15,40.49,32,38.09,26,0
11476,34,Male,2,80,7.71,19,35.95,102,343.22,40,1
11477,43,Male,2,7,9.86,15,53.06,112,113.94,322,0
11478,38,Male,1,110,7.67,15,57.85,76,1758.62,14,1
11479,30,Male,3,20,6.88,11,56.72,75,98.3,121,0
11480,40,Female,3,46,14.47,16,23.81,64,904.06,220,1
11481,26,Male,2,28,11.01,13,59.92,49,313.72,222,0
11482,18,Male,2,87,12.01,13,35.81,54,78.47,304,0
11483,33,Male,3,3,14.02,16,30.05,62,209.74,359,0
11484,23,Male,1,77,4.37,16,38.54,57,319.41,147,0
11485,39,Female,3,104,16.95,9,53.05,99,146.8,85,0
11486,63,Male,1,95,10.4,5,48.84,92,336.44,33,0
11487,26,Female,3,37,13.93,9,37.3,41,330.71,326,0
11488,18,Female,1,108,14.28,11,53.15,61,278.64,136,0
11489,23,Male,1,43,17.28,5,43.03,25,172.77,328,0
11490,44,Female,2,82,11.38,6,32.69,21,69.99,127,0
11491,32,Female,2,61,3.31,24,30.73,44,164.83,276,0
11492,43,Male,3,8,12.03,8,46.95,6,200.76,235,0
11493,19,Male,3,0,12.6,19,39.8,102,40.51,261,0
11494,35,Female,1,22,7.66,5,21.06,15,199.69,238,0
11495,39,Female,1,113,12.39,25,53.28,39,162.27,112,0
11496,40,Female,2,115,10.36,7,34.04,30,63.65,37,0
11497,47,Female,2,49,6.43,11,64.09,24,134.97,3,0
11498,59,Male,2,117,14.49,20,20.66,44,137.21,153,0
11499,42,Female,3,5,9.55,6,38.38,86,788.6,326,0
11500,62,Male,3,117,10.17,15,30.85,107,207.78,235,0
11501,46,Male,1,27,9.95,20,26.86,22,392.64,246,0
11502,31,Female,2,4,16.74,2,33.94,28,159.64,94,0
11503,30,Female,2,91,11.64,2,66.67,56,40.57,177,0
11504,35,Female,2,46,12.12,20,43.08,38,295.66,148,0
11505,49,Male,1,35,10.04,8,29.52,95,104.73,49,0
11506,30,Male,2,91,13.65,23,14.48,26,134.7,224,0
11507,66,Female,2,40,17.2,24,16.04,48,76.97,133,1
11508,43,Female,1,91,14.39,23,33.22,65,185.22,147,0
11509,63,Female,3,23,14.55,25,31.81,45,401.67,218,0
11510,54,Female,2,10,14.22,21,37.75,74,362.25,11,0
11511,35,Male,2,39,6.28,11,8.05,95,603.06,342,0
11512,30,Male,2,73,8.3,25,39.67,63,673.57,81,1
11513,57,Male,3,27,10.98,10,55.9,54,35.48,248,0
11514,35,Male,1,17,8.9,16,64.53,114,68.98,284,0
11515,31,Male,1,90,7.54,2,13.53,117,42.71,56,1
11516,67,Female,1,59,4.31,25,29.38,119,286.49,90,1
11517,43,Male,2,52,6.41,16,28.61,1,101.92,150,0
11518,20,Male,1,29,10.77,24,43.11,100,119.49,299,0
11519,44,Female,3,2,11.52,10,23.31,107,147.8,232,0
11520,42,Male,1,6,8.63,9,65.39,96,235.85,170,0
11521,63,Male,1,82,12.12,14,41.63,89,54.94,310,0
11522,55,Female,2,9,10.06,22,39.21,43,65.55,173,0
11523,28,Male,3,29,16.16,15,64.09,87,175.18,324,0
11524,25,Female,3,110,11.15,21,40.77,69,445.77,282,0
11525,49,Female,2,41,14.59,7,46.8,99,171.57,63,1
11526,20,Male,2,90,12.61,20,30.11,42,94.38,140,0
11527,34,Female,2,41,6.19,19,21.13,89,32.76,9,0
11528,25,Female,2,112,11.44,23,32.15,94,367.92,87,1
11529,19,Female,1,99,6.86,3,72.71,100,98.57,8,0
11530,66,Female,2,56,11.37,11,50.18,20,71.51,38,0
11531,22,Female,3,82,8.82,4,44.98,103,45.92,1,0
11532,18,Female,1,50,13.33,11,26.84,26,56.96,245,0
11533,67,Female,2,114,6.43,20,54.21,112,82.69,149,0
11534,27,Male,2,43,11.86,17,21.31,4,145.25,171,0
11535,61,Female,2,101,14.09,20,18.28,26,68.17,279,0
11536,19,Female,1,74,15.43,19,32.9,73,202.28,296,1
11537,26,Female,2,77,8.74,25,69.34,65,144.4,195,0
11538,23,Male,3,42,11.87,23,68.52,82,990.23,167,1
11539,55,Male,1,100,12.54,16,34.46,48,46.31,237,1
11540,50,Male,2,90,17.99,23,31.22,0,198.49,151,0
11541,43,Male,1,98,5.87,3,17.21,74,200.44,161,0
11542,30,Male,1,96,8.16,19,42.13,61,78.33,109,0
11543,22,Male,3,19,23.02,14,43.35,61,188.5,69,1
11544,48,Male,2,105,10.71,24,52.45,45,318.96,72,0
11545,30,Female,2,101,4.24,14,54.21,106,188.68,239,0
11546,49,Male,1,29,9.47,6,38.14,95,515.26,303,1
11547,54,Female,3,118,0.72,19,49.06,21,32.01,155,0
11548,63,Male,1,63,12.76,24,30.84,4,90.73,34,0
11549,44,Male,2,38,15.04,2,48.79,21,552.98,223,0
11550,18,Male,1,27,8.15,3,33.65,5,356.44,330,0
11551,32,Female,1,44,9.92,17,47.66,85,266.77,193,0
11552,63,Male,2,4,15.49,15,46.49,74,457.92,9,0
11553,46,Female,1,83,4.8,15,42.0,55,39.25,29,0
11554,50,Female,2,85,6.51,4,52.52,70,325.5,191,0
11555,42,Male,1,80,10.89,15,18.23,97,401.41,315,0
11556,26,Female,3,66,8.79,15,25.56,99,104.69,21,0
11557,65,Male,3,43,10.62,22,37.08,52,1360.48,275,1
11558,58,Male,2,87,6.74,11,20.07,71,203.96,285,0
11559,70,Male,1,105,12.66,10,35.1,69,31.64,18,0
11560,63,Male,2,10,11.2,3,35.57,113,235.61,77,0
11561,33,Female,3,46,14.0,15,59.99,91,99.81,1,0
11562,31,Female,1,120,12.6,17,43.07,37,434.19,207,0
11563,31,Female,1,104,12.63,8,55.93,106,268.32,63,1
11564,66,Male,3,120,6.01,19,45.37,47,109.77,335,0
11565,47,Female,1,22,13.77,24,33.23,90,564.93,33,1
11566,42,Male,2,56,10.48,6,42.94,117,364.15,237,0
11567,69,Male,3,15,11.13,15,51.58,97,91.74,287,0
11568,49,Male,1,104,15.99,18,58.3,12,155.43,65,0
11569,66,Female,2,62,8.92,2,39.08,24,261.9,92,0
11570,70,Female,2,29,17.2,6,17.11,95,131.72,291,1
11571,22,Male,1,10,17.58,11,16.09,14,134.82,33,0
11572,37,Female,3,89,14.81,5,36.27,1,180.09,161,0
11573,56,Female,1,98,7.88,10,7.1,30,76.21,91,0
11574,61,Female,2,106,3.05,5,67.03,58,30.67,4,0
11575,25,Female,3,117,16.12,23,49.66,15,210.88,165,0
11576,34,Female,1,98,12.25,16,31.78,18,37.09,178,0
11577,47,Female,3,95,8.82,9,24.91,40,80.66,127,0
11578,60,Female,1,98,16.49,20,55.91,71,43.95,297,0
11579,23,Male,2,120,8.35,2,24.85,65,48.38,35,0
11580,49,Female,1,56,10.1,16,26.24,95,244.04,157,0
11581,33,Male,2,91,13.9,18,29.89,117,147.14,66,1
11582,29,Female,3,99,7.35,21,42.65,3,143.06,277,0
11583,45,Male,3,14,11.36,7,50.0,82,62.7,203,0
11584,39,Male,3,83,16.16,16,58.29,19,104.92,258,0
11585,51,Male,2,40,12.64,20,56.15,43,234.73,39,0
11586,34,Male,3,16,16.79,21,41.01,41,168.03,167,0
11587,61,Male,2,20,16.33,6,55.8,84,332.44,18,0
11588,22,Male,3,13,11.83,25,31.27,30,371.5,118,0
11589,63,Male,2,108,2.45,8,14.6,107,143.75,345,0
11590,19,Male,3,93,7.38,11,31.27,45,41.27,265,0
11591,57,Female,1,12,14.85,6,29.31,97,96.99,28,0
11592,36,Female,2,75,5.6,5,31.84,114,162.16,135,0
11593,38,Female,2,79,10.49,8,27.09,61,95.5,318,0
11594,19,Male,1,62,13.15,5,34.31,12,76.87,62,0
11595,55,Male,1,73,17.68,19,49.99,84,184.78,277,0
11596,26,Female,3,109,9.5,16,65.87,50,1164.94,117,1
11597,52,Male,2,62,9.23,11,15.98,40,119.58,174,0
11598,56,Male,1,79,11.59,15,22.33,54,174.62,320,0
11599,62,Female,2,69,13.2,16,29.52,35,62.89,246,0
11600,55,Female,2,47,11.18,6,52.1,33,461.57,103,0
11601,33,Male,2,107,16.0,9,38.03,118,346.22,3,0
11602,57,Female,3,50,8.6,23,30.5,33,328.08,85,1
11603,61,Male,3,96,12.28,2,51.39,55,505.44,152,0
11604,34,Female,2,73,13.58,24,54.87,85,125.39,48,1
11605,24,Male,2,82,10.2,25,40.73,26,138.23,322,0
11606,65,Male,2,91,15.16,8,29.16,74,664.14,20,1
11607,25,Female,3,89,12.4,9,44.92,107,286.66,197,0
11608,49,Male,1,68,14.96,6,37.62,97,30.99,357,0
11609,30,Female,1,74,12.58,15,37.51,3,249.52,122,0
11610,24,Male,3,61,13.31,7,33.57,48,111.17,196,0
11611,59,Female,3,41,9.27,20,54.41,0,352.61,26,0
11612,25,Female,1,87,9.28,11,44.62,72,240.61,267,0
11613,53,Male,2,106,16.7,25,56.02,39,45.02,357,0
11614,54,Female,2,85,14.34,22,60.38,107,215.83,282,0
11615,21,Male,2,93,7.71,11,47.66,21,206.25,54,0
11616,27,Male,1,100,12.52,16,33.66,102,232.36,128,1
11617,60,Male,1,44,2.3,2,56.08,41,274.16,264,0
11618,44,Female,2,7,9.5,3,47.75,110,562.08,292,0
11619,24,Female,2,40,15.64,14,78.75,23,241.68,147,0
11620,70,Female,2,91,11.3,13,45.5,32,178.15,351,0
11621,32,Female,1,98,12.27,11,51.12,42,428.46,74,1
11622,18,Female,3,62,0.5,4,45.21,118,1006.39,271,1
11623,66,Male,2,94,10.23,22,39.56,88,357.29,181,0
11624,18,Female,3,9,13.15,11,37.25,97,205.54,260,0
11625,47,Female,1,77,13.66,13,45.27,66,245.22,218,0
11626,70,Male,2,82,15.65,11,48.56,95,213.68,158,0
11627,48,Female,3,61,10.96,13,57.74,75,177.55,298,0
11628,48,Male,2,86,11.14,17,45.48,80,947.3,307,1
11629,38,Male,1,59,6.47,20,34.29,100,97.57,299,0
11630,24,Male,1,63,10.98,15,36.26,117,430.79,32,1
11631,48,Male,1,73,6.75,5,21.82,69,158.64,154,0
11632,65,Male,2,96,4.41,22,65.09,52,55.15,274,0
11633,22,Female,2,30,7.46,8,33.15,78,151.09,317,0
11634,64,Female,1,36,17.83,2,55.03,88,114.24,132,0
11635,39,Female,2,50,10.72,2,45.01,118,274.59,271,0
11636,46,Male,1,24,12.68,20,45.4,83,187.92,207,0
11637,26,Male,2,40,9.75,11,39.3,114,78.85,80,1
11638,50,Male,2,42,4.64,2,29.58,87,551.24,326,0
11639,27,Female,1,38,15.54,21,26.96,114,409.56,162,1
11640,32,Male,1,49,3.11,9,66.06,90,603.0,221,0
11641,56,Female,1,61,9.58,25,42.65,106,210.53,105,1
11642,20,Female,1,84,11.58,23,57.32,22,170.19,9,0
11643,41,Female,2,36,12.72,3,61.08,119,302.95,165,0
11644,49,Female,1,102,8.89,18,35.04,41,111.54,264,0
11645,24,Male,1,58,4.45,16,47.14,95,193.68,119,0
11646,33,Female,3,87,8.6,6,41.65,47,152.59,340,0
11647,36,Female,3,13,8.8,10,24.22,54,55.99,274,0
11648,53,Female,1,21,8.71,13,38.31,89,193.29,234,0
11649,69,Female,1,54,15.68,5,49.52,64,124.07,295,0
11650,62,Female,2,44,6.95,19,33.76,85,144.84,315,0
11651,28,Female,3,60,13.0,8,36.29,9,232.42,263,0
11652,18,Male,3,19,12.43,24,38.49,100,472.18,302,1
11653,20,Female,1,57,15.64,21,71.62,49,90.26,261,0
11654,49,Female,1,83,11.27,17,14.41,94,134.6,315,0
11655,26,Male,2,88,14.96,4,48.27,34,96.35,37,0
11656,30,Female,3,30,11.11,2,37.33,71,91.58,125,0
11657,62,Male,3,41,13.54,5,31.71,70,110.06,324,0
11658,64,Female,1,63,5.79,13,36.97,16,150.14,173,0
11659,62,Male,2,62,1.25,20,50.68,56,276.38,5,0
11660,31,Male,1,95,13.31,5,51.51,76,224.69,310,0
11661,50,Female,2,47,13.52,18,43.7,100,76.74,239,0
11662,50,Male,3,81,13.7,3,56.84,106,480.21,333,0
11663,27,Male,2,106,9.7,8,59.4,46,365.56,5,0
11664,47,Male,1,36,17.76,16,52.84,77,86.65,53,0
11665,45,Male,2,99,9.96,21,33.08,20,454.68,186,0
11666,38,Female,2,40,13.48,20,48.17,107,225.83,66,1
11667,57,Female,3,40,14.18,14,48.24,104,154.9,190,0
11668,53,Male,2,79,18.67,2,29.17,119,231.39,126,1
11669,46,Female,3,75,10.53,9,18.24,58,171.52,76,0
11670,56,Male,1,66,9.19,20,11.67,43,267.72,281,0
11671,58,Female,1,27,5.81,3,42.01,90,202.53,14,0
11672,48,Male,1,11,18.01,18,45.32,86,134.5,320,0
11673,32,Male,1,109,13.49,18,23.86,25,36.04,56,0
11674,58,Male,1,105,13.61,20,56.17,64,264.01,212,1
11675,56,Female,2,107,24.27,7,43.21,77,130.76,362,0
11676,70,Male,1,62,13.1,7,60.57,54,321.05,41,0
11677,25,Male,1,107,6.59,6,46.37,44,254.8,339,0
11678,40,Female,1,57,11.02,11,25.54,28,133.43,111,0
11679,66,Female,1,9,7.9,14,47.65,49,388.66,271,0
11680,45,Male,3,24,10.22,4,50.72,29,205.32,313,0
11681,67,Female,3,32,10.19,15,33.06,36,198.83,84,0
11682,18,Female,1,45,9.45,7,20.09,22,157.13,127,0
11683,19,Male,3,113,6.23,15,42.45,45,650.64,315,0
11684,60,Female,2,40,18.17,9,26.49,75,100.33,37,1
11685,36,Male,3,74,13.0,24,57.25,45,136.06,39,0
11686,45,Female,2,32,10.9,9,35.1,17,66.66,110,0
11687,40,Male,1,77,14.83,22,66.01,96,308.47,220,0
11688,39,Female,2,68,13.68,6,10.2,51,111.13,295,0
11689,67,Male,3,18,12.9,4,42.95,70,121.29,205,0
11690,22,Male,2,55,14.54,6,61.73,62,116.93,180,0
11691,58,Female,2,12,12.34,12,28.09,60,183.77,318,0
11692,65,Male,1,107,14.48,23,38.69,52,65.97,62,0
11693,52,Female,2,85,14.81,6,35.16,90,30.42,330,0
11694,38,Female,3,113,12.45,20,31.09,102,250.08,114,1
11695,26,Female,2,105,10.92,18,44.55,108,33.66,101,0
11696,54,Male,2,26,17.92,10,22.22,53,340.7,349,1
11697,42,Female,2,85,9.89,10,39.39,40,590.19,236,0
11698,25,Male,2,12,13.37,24,48.48,9,153.96,158,0
11699,37,Male,2,116,13.46,19,37.88,53,482.22,120,0
11700,68,Female,3,95,9.36,7,26.5,119,171.72,161,0
11701,32,Female,3,82,8.57,23,55.94,31,609.23,289,0
11702,27,Female,2,120,10.38,11,51.59,101,122.6,56,0
11703,54,Male,2,102,9.83,3,25.9,90,27.67,63,0
11704,28,Female,2,104,5.97,21,22.24,79,164.43,111,0
11705,66,Female,1,12,9.19,22,27.2,67,663.15,176,0
11706,63,Male,1,2,12.86,12,48.91,90,265.62,298,0
11707,70,Female,1,116,16.86,18,45.0,11,117.08,77,0
11708,66,Male,2,30,14.02,7,52.46,15,226.18,287,0
11709,30,Male,1,51,1.4,22,36.27,23,373.26,332,0
11710,29,Female,2,5,14.37,10,27.59,91,163.7,159,1
11711,36,Female,3,75,9.57,8,54.32,51,1357.46,351,1
11712,42,Male,1,99,13.61,14,32.97,24,116.89,327,0
11713,64,Male,2,101,11.74,8,43.7,5,382.51,291,0
11714,56,Male,3,70,11.03,16,18.53,58,317.06,139,1
11715,52,Female,2,80,11.39,19,32.74,47,101.38,110,0
11716,64,Male,1,62,11.71,11,55.64,21,125.68,316,0
11717,52,Male,2,53,17.18,20,30.61,2,387.19,161,0
11718,38,Female,2,67,11.72,12,52.81,90,195.92,11,0
11719,39,Male,2,113,16.14,25,7.2,93,227.8,262,1
11720,45,Female,1,30,15.56,8,32.89,29,48.85,127,0
11721,22,Male,2,56,14.47,18,38.52,59,291.92,342,0
11722,57,Female,2,72,4.65,14,66.27,30,218.96,312,0
11723,52,Male,1,68,16.27,24,24.05,49,166.49,38,0
11724,56,Male,2,3,9.97,7,50.73,13,231.89,329,0
11725,46,Male,1,34,14.66,6,56.33,113,127.18,347,0
11726,59,Female,2,78,7.91,22,30.54,86,110.29,276,1
11727,68,Female,3,83,7.06,23,35.58,108,144.91,100,1
11728,48,Male,1,88,19.71,19,43.05,35,121.84,245,0
11729,41,Male,2,119,7.97,13,19.52,104,958.72,317,1
11730,23,Female,2,81,16.38,11,34.4,62,356.4,298,0
11731,59,Male,1,70,12.27,17,59.5,23,82.22,157,0
11732,65,Male,3,40,10.12,19,48.58,39,856.71,258,0
11733,55,Female,2,44,11.62,8,38.73,97,124.86,141,0
