CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory,is_age_valid,is_income_valid,is_loan_amount_valid,is_credit_score_valid,is_valid
790,Customer_790,25.0,8081.0,37670,30,806,0,"[{""amount"": 352, ""date"": ""2023-02-20""}, {""amount"": 109, ""date"": ""2023-01-28""}, {""amount"": 190, ""date"": ""2023-07-27""}, {""amount"": 903, ""date"": ""2023-07-25""}, {""amount"": 878, ""date"": ""2023-01-12""}, {""amount"": 199, ""date"": ""2023-01-15""}, {""amount"": 342, ""date"": ""2023-03-07""}, {""amount"": 296, ""date"": ""2023-06-05""}, {""amount"": 409, ""date"": ""2023-11-06""}, {""amount"": 200, ""date"": ""2023-07-31""}, {""amount"": 881, ""date"": ""2023-06-25""}, {""amount"": 760, ""date"": ""2023-12-19""}, {""amount"": 140, ""date"": ""2023-12-21""}, {""amount"": 265, ""date"": ""2023-08-17""}, {""amount"": 589, ""date"": ""2023-04-21""}, {""amount"": 648, ""date"": ""2023-05-25""}, {""amount"": 712, ""date"": ""2023-11-08""}, {""amount"": 445, ""date"": ""2023-04-24""}, {""amount"": 869, ""date"": ""2023-10-06""}]",True,True,True,True,True
791,Customer_791,44.0,4654.0,46746,50,513,0,"[{""amount"": 304, ""date"": ""2023-11-25""}, {""amount"": 413, ""date"": ""2023-06-06""}, {""amount"": 490, ""date"": ""2023-05-23""}, {""amount"": 659, ""date"": ""2023-08-09""}, {""amount"": 217, ""date"": ""2023-01-14""}, {""amount"": 582, ""date"": ""2023-11-16""}, {""amount"": 601, ""date"": ""2023-11-23""}, {""amount"": 578, ""date"": ""2023-09-24""}, {""amount"": 740, ""date"": ""2023-11-09""}, {""amount"": 747, ""date"": ""2023-09-16""}, {""amount"": 382, ""date"": ""2023-03-22""}, {""amount"": 969, ""date"": ""2023-07-14""}]",True,True,False,True,False
792,Customer_792,67.0,12213.0,21386,25,793,0,"[{""amount"": 195, ""date"": ""2023-05-12""}, {""amount"": 841, ""date"": ""2023-02-07""}, {""amount"": 222, ""date"": ""2023-01-14""}, {""amount"": 800, ""date"": ""2023-07-17""}, {""amount"": 374, ""date"": ""2023-10-31""}, {""amount"": 645, ""date"": ""2023-08-04""}, {""amount"": 600, ""date"": ""2023-03-07""}, {""amount"": 470, ""date"": ""2023-02-17""}, {""amount"": 450, ""date"": ""2023-05-29""}, {""amount"": 252, ""date"": ""2023-01-16""}, {""amount"": 548, ""date"": ""2023-05-13""}, {""amount"": 876, ""date"": ""2023-09-16""}, {""amount"": 767, ""date"": ""2023-05-10""}, {""amount"": 160, ""date"": ""2023-10-19""}, {""amount"": 256, ""date"": ""2023-02-09""}, {""amount"": 884, ""date"": ""2023-02-09""}, {""amount"": 217, ""date"": ""2023-11-02""}, {""amount"": 873, ""date"": ""2023-03-07""}]",True,True,True,True,True
793,Customer_793,64.0,19194.0,29230,36,808,0,"[{""amount"": 705, ""date"": ""2023-03-21""}, {""amount"": 598, ""date"": ""2023-12-16""}, {""amount"": 318, ""date"": ""2023-12-21""}, {""amount"": 600, ""date"": ""2023-08-31""}, {""amount"": 825, ""date"": ""2023-03-26""}, {""amount"": 667, ""date"": ""2023-12-13""}, {""amount"": 457, ""date"": ""2023-06-02""}, {""amount"": 129, ""date"": ""2023-11-02""}, {""amount"": 288, ""date"": ""2023-04-05""}, {""amount"": 867, ""date"": ""2023-07-28""}, {""amount"": 304, ""date"": ""2023-04-18""}, {""amount"": 687, ""date"": ""2023-05-27""}, {""amount"": 930, ""date"": ""2023-08-15""}, {""amount"": 759, ""date"": ""2023-03-15""}, {""amount"": 644, ""date"": ""2023-01-13""}]",True,True,True,True,True
794,Customer_794,47.0,2512.0,8340,19,385,0,"[{""amount"": 118, ""date"": ""2023-11-20""}, {""amount"": 975, ""date"": ""2023-06-24""}, {""amount"": 728, ""date"": ""2023-01-05""}, {""amount"": 879, ""date"": ""2023-05-13""}, {""amount"": 763, ""date"": ""2023-07-05""}, {""amount"": 317, ""date"": ""2023-02-15""}, {""amount"": 126, ""date"": ""2023-08-02""}, {""amount"": 824, ""date"": ""2023-12-17""}, {""amount"": 620, ""date"": ""2023-11-09""}, {""amount"": 367, ""date"": ""2023-07-09""}, {""amount"": 520, ""date"": ""2023-04-25""}, {""amount"": 802, ""date"": ""2023-05-11""}, {""amount"": 719, ""date"": ""2023-07-27""}, {""amount"": 850, ""date"": ""2023-11-26""}, {""amount"": 684, ""date"": ""2023-12-07""}, {""amount"": 765, ""date"": ""2023-02-23""}]",True,True,True,True,True
795,Customer_795,21.0,6829.0,6600,13,786,0,"[{""amount"": 429, ""date"": ""2023-02-20""}, {""amount"": 744, ""date"": ""2023-03-12""}, {""amount"": 686, ""date"": ""2023-05-19""}, {""amount"": 900, ""date"": ""2023-04-25""}, {""amount"": 523, ""date"": ""2023-09-17""}]",True,True,True,True,True
796,Customer_796,28.0,5139.0,42758,25,766,0,"[{""amount"": 736, ""date"": ""2023-07-31""}, {""amount"": 753, ""date"": ""2023-10-05""}, {""amount"": 728, ""date"": ""2023-09-22""}, {""amount"": 352, ""date"": ""2023-11-11""}, {""amount"": 398, ""date"": ""2023-01-30""}, {""amount"": 705, ""date"": ""2023-08-20""}, {""amount"": 614, ""date"": ""2023-01-01""}, {""amount"": 752, ""date"": ""2023-07-06""}, {""amount"": 624, ""date"": ""2023-01-17""}, {""amount"": 842, ""date"": ""2023-12-12""}]",True,True,False,True,False
797,Customer_797,38.0,6383.0,23179,41,774,0,"[{""amount"": 833, ""date"": ""2023-11-18""}, {""amount"": 596, ""date"": ""2023-01-06""}, {""amount"": 704, ""date"": ""2023-01-19""}, {""amount"": 448, ""date"": ""2023-05-22""}, {""amount"": 822, ""date"": ""2023-07-15""}, {""amount"": 816, ""date"": ""2023-01-22""}, {""amount"": 237, ""date"": ""2023-05-05""}, {""amount"": 827, ""date"": ""2023-10-17""}, {""amount"": 428, ""date"": ""2023-01-08""}, {""amount"": 449, ""date"": ""2023-05-18""}, {""amount"": 343, ""date"": ""2023-06-26""}, {""amount"": 343, ""date"": ""2023-10-11""}, {""amount"": 861, ""date"": ""2023-02-06""}, {""amount"": 930, ""date"": ""2023-06-27""}, {""amount"": 943, ""date"": ""2023-07-18""}, {""amount"": 737, ""date"": ""2023-09-23""}]",True,True,True,True,True
798,Customer_798,60.0,4845.0,20757,59,579,0,"[{""amount"": 194, ""date"": ""2023-04-29""}, {""amount"": 799, ""date"": ""2023-12-12""}, {""amount"": 104, ""date"": ""2023-03-04""}, {""amount"": 125, ""date"": ""2023-03-04""}, {""amount"": 309, ""date"": ""2023-10-03""}, {""amount"": 723, ""date"": ""2023-02-13""}, {""amount"": 628, ""date"": ""2023-09-12""}, {""amount"": 763, ""date"": ""2023-04-15""}, {""amount"": 251, ""date"": ""2023-05-08""}, {""amount"": 758, ""date"": ""2023-07-09""}, {""amount"": 209, ""date"": ""2023-04-20""}, {""amount"": 837, ""date"": ""2023-06-14""}, {""amount"": 232, ""date"": ""2023-06-03""}, {""amount"": 440, ""date"": ""2023-12-26""}, {""amount"": 519, ""date"": ""2023-05-22""}, {""amount"": 729, ""date"": ""2023-10-07""}, {""amount"": 382, ""date"": ""2023-09-03""}, {""amount"": 872, ""date"": ""2023-02-03""}, {""amount"": 571, ""date"": ""2023-08-01""}]",True,True,True,True,True
799,Customer_799,19.0,8160.0,34566,59,499,0,"[{""amount"": 771, ""date"": ""2023-11-08""}, {""amount"": 115, ""date"": ""2023-08-16""}, {""amount"": 477, ""date"": ""2023-05-23""}, {""amount"": 168, ""date"": ""2023-11-04""}, {""amount"": 772, ""date"": ""2023-07-01""}]",True,True,True,True,True
800,Customer_800,38.0,13749.0,39778,35,778,0,"[{""amount"": 666, ""date"": ""2023-11-12""}, {""amount"": 918, ""date"": ""2023-06-19""}, {""amount"": 687, ""date"": ""2023-07-18""}, {""amount"": 104, ""date"": ""2023-03-03""}, {""amount"": 443, ""date"": ""2023-08-04""}, {""amount"": 256, ""date"": ""2023-01-07""}, {""amount"": 758, ""date"": ""2023-11-07""}, {""amount"": 102, ""date"": ""2023-12-23""}, {""amount"": 215, ""date"": ""2023-09-10""}, {""amount"": 200, ""date"": ""2023-04-06""}, {""amount"": 548, ""date"": ""2023-08-09""}, {""amount"": 142, ""date"": ""2023-09-23""}]",True,True,True,True,True
801,Customer_801,34.0,5409.0,9227,26,591,0,"[{""amount"": 695, ""date"": ""2023-05-18""}, {""amount"": 338, ""date"": ""2023-01-16""}, {""amount"": 225, ""date"": ""2023-04-14""}, {""amount"": 928, ""date"": ""2023-05-02""}, {""amount"": 841, ""date"": ""2023-08-20""}, {""amount"": 200, ""date"": ""2023-09-18""}, {""amount"": 880, ""date"": ""2023-02-18""}, {""amount"": 642, ""date"": ""2023-09-04""}, {""amount"": 546, ""date"": ""2023-10-28""}, {""amount"": 933, ""date"": ""2023-07-20""}, {""amount"": 597, ""date"": ""2023-04-17""}, {""amount"": 959, ""date"": ""2023-02-02""}, {""amount"": 662, ""date"": ""2023-12-27""}, {""amount"": 841, ""date"": ""2023-05-24""}, {""amount"": 242, ""date"": ""2023-03-24""}, {""amount"": 580, ""date"": ""2023-06-13""}, {""amount"": 657, ""date"": ""2023-10-14""}, {""amount"": 481, ""date"": ""2023-01-12""}]",True,True,True,True,True
802,Customer_802,60.0,13063.0,47214,14,719,0,"[{""amount"": 933, ""date"": ""2023-08-18""}, {""amount"": 566, ""date"": ""2023-02-20""}, {""amount"": 532, ""date"": ""2023-04-11""}, {""amount"": 831, ""date"": ""2023-06-10""}, {""amount"": 255, ""date"": ""2023-01-28""}, {""amount"": 330, ""date"": ""2023-05-03""}, {""amount"": 744, ""date"": ""2023-08-28""}, {""amount"": 540, ""date"": ""2023-10-28""}, {""amount"": 972, ""date"": ""2023-03-18""}, {""amount"": 651, ""date"": ""2023-04-15""}, {""amount"": 327, ""date"": ""2023-09-17""}, {""amount"": 104, ""date"": ""2023-08-25""}]",True,True,True,True,True
803,Customer_803,68.0,6989.0,42690,16,706,0,"[{""amount"": 657, ""date"": ""2023-10-31""}, {""amount"": 599, ""date"": ""2023-06-04""}, {""amount"": 295, ""date"": ""2023-01-24""}, {""amount"": 992, ""date"": ""2023-01-31""}, {""amount"": 801, ""date"": ""2023-04-22""}, {""amount"": 746, ""date"": ""2023-06-21""}, {""amount"": 836, ""date"": ""2023-08-12""}, {""amount"": 932, ""date"": ""2023-11-14""}, {""amount"": 405, ""date"": ""2023-08-18""}, {""amount"": 533, ""date"": ""2023-07-03""}, {""amount"": 361, ""date"": ""2023-11-11""}, {""amount"": 373, ""date"": ""2023-09-07""}]",True,True,False,True,False
804,Customer_804,46.0,11515.0,38749,47,318,0,"[{""amount"": 222, ""date"": ""2023-12-28""}, {""amount"": 550, ""date"": ""2023-11-17""}, {""amount"": 614, ""date"": ""2023-06-02""}, {""amount"": 956, ""date"": ""2023-11-08""}, {""amount"": 782, ""date"": ""2023-08-07""}, {""amount"": 855, ""date"": ""2023-08-13""}, {""amount"": 978, ""date"": ""2023-06-02""}, {""amount"": 949, ""date"": ""2023-01-19""}, {""amount"": 243, ""date"": ""2023-11-20""}, {""amount"": 809, ""date"": ""2023-12-22""}, {""amount"": 325, ""date"": ""2023-05-11""}, {""amount"": 981, ""date"": ""2023-06-10""}, {""amount"": 573, ""date"": ""2023-09-03""}, {""amount"": 636, ""date"": ""2023-01-06""}]",True,True,True,True,True
805,Customer_805,44.0,8467.0,47495,40,587,0,"[{""amount"": 833, ""date"": ""2023-07-01""}, {""amount"": 365, ""date"": ""2023-08-14""}, {""amount"": 315, ""date"": ""2023-05-08""}, {""amount"": 117, ""date"": ""2023-07-28""}, {""amount"": 990, ""date"": ""2023-04-12""}, {""amount"": 658, ""date"": ""2023-03-06""}]",True,True,False,True,False
806,Customer_806,41.0,14820.0,8764,52,792,0,"[{""amount"": 638, ""date"": ""2023-11-12""}, {""amount"": 665, ""date"": ""2023-02-12""}, {""amount"": 961, ""date"": ""2023-10-09""}, {""amount"": 165, ""date"": ""2023-06-17""}, {""amount"": 351, ""date"": ""2023-07-18""}, {""amount"": 257, ""date"": ""2023-06-25""}, {""amount"": 511, ""date"": ""2023-08-18""}, {""amount"": 932, ""date"": ""2023-12-15""}, {""amount"": 443, ""date"": ""2023-05-11""}, {""amount"": 998, ""date"": ""2023-10-11""}, {""amount"": 426, ""date"": ""2023-08-14""}, {""amount"": 173, ""date"": ""2023-06-19""}, {""amount"": 292, ""date"": ""2023-12-14""}, {""amount"": 769, ""date"": ""2023-03-19""}, {""amount"": 309, ""date"": ""2023-03-06""}, {""amount"": 230, ""date"": ""2023-11-17""}, {""amount"": 747, ""date"": ""2023-01-22""}, {""amount"": 262, ""date"": ""2023-03-03""}]",True,True,True,True,True
807,Customer_807,70.0,14763.0,8642,17,473,0,"[{""amount"": 770, ""date"": ""2023-08-07""}, {""amount"": 247, ""date"": ""2023-11-06""}, {""amount"": 908, ""date"": ""2023-12-04""}, {""amount"": 336, ""date"": ""2023-09-30""}, {""amount"": 246, ""date"": ""2023-05-23""}, {""amount"": 990, ""date"": ""2023-09-05""}, {""amount"": 945, ""date"": ""2023-01-09""}, {""amount"": 267, ""date"": ""2023-04-21""}, {""amount"": 340, ""date"": ""2023-05-19""}, {""amount"": 265, ""date"": ""2023-03-29""}, {""amount"": 594, ""date"": ""2023-07-05""}, {""amount"": 289, ""date"": ""2023-06-25""}, {""amount"": 483, ""date"": ""2023-03-07""}, {""amount"": 698, ""date"": ""2023-08-09""}, {""amount"": 705, ""date"": ""2023-01-10""}, {""amount"": 436, ""date"": ""2023-09-10""}, {""amount"": 867, ""date"": ""2023-07-03""}]",True,True,True,True,True
808,Customer_808,66.0,2511.0,25590,14,430,0,"[{""amount"": 816, ""date"": ""2023-07-14""}, {""amount"": 524, ""date"": ""2023-10-23""}, {""amount"": 741, ""date"": ""2023-10-31""}, {""amount"": 845, ""date"": ""2023-12-13""}, {""amount"": 271, ""date"": ""2023-01-25""}, {""amount"": 245, ""date"": ""2023-05-08""}, {""amount"": 784, ""date"": ""2023-08-20""}, {""amount"": 790, ""date"": ""2023-10-21""}, {""amount"": 567, ""date"": ""2023-05-02""}, {""amount"": 545, ""date"": ""2023-02-08""}, {""amount"": 926, ""date"": ""2023-04-20""}, {""amount"": 493, ""date"": ""2023-01-12""}, {""amount"": 372, ""date"": ""2023-08-28""}, {""amount"": 697, ""date"": ""2023-05-07""}, {""amount"": 881, ""date"": ""2023-01-25""}, {""amount"": 439, ""date"": ""2023-12-16""}, {""amount"": 275, ""date"": ""2023-04-03""}, {""amount"": 480, ""date"": ""2023-12-11""}, {""amount"": 664, ""date"": ""2023-07-02""}]",True,True,False,True,False
809,Customer_809,20.0,15788.0,27098,59,449,0,"[{""amount"": 174, ""date"": ""2023-08-30""}, {""amount"": 534, ""date"": ""2023-11-20""}, {""amount"": 269, ""date"": ""2023-09-01""}, {""amount"": 429, ""date"": ""2023-11-03""}, {""amount"": 970, ""date"": ""2023-02-24""}, {""amount"": 703, ""date"": ""2023-01-05""}, {""amount"": 229, ""date"": ""2023-09-10""}]",True,True,True,True,True
810,Customer_810,56.0,6366.0,35288,27,636,0,"[{""amount"": 959, ""date"": ""2023-10-07""}, {""amount"": 829, ""date"": ""2023-05-27""}, {""amount"": 440, ""date"": ""2023-11-22""}, {""amount"": 368, ""date"": ""2023-08-25""}, {""amount"": 115, ""date"": ""2023-09-28""}, {""amount"": 514, ""date"": ""2023-11-04""}]",True,True,False,True,False
811,Customer_811,27.0,18654.0,15553,58,680,0,"[{""amount"": 510, ""date"": ""2023-04-21""}, {""amount"": 304, ""date"": ""2023-02-17""}, {""amount"": 166, ""date"": ""2023-04-23""}, {""amount"": 232, ""date"": ""2023-07-07""}, {""amount"": 754, ""date"": ""2023-07-06""}, {""amount"": 391, ""date"": ""2023-09-21""}]",True,True,True,True,True
812,Customer_812,20.0,17843.0,34985,10,399,0,"[{""amount"": 548, ""date"": ""2023-10-23""}, {""amount"": 349, ""date"": ""2023-11-16""}, {""amount"": 486, ""date"": ""2023-08-20""}, {""amount"": 238, ""date"": ""2023-12-09""}, {""amount"": 530, ""date"": ""2023-05-17""}, {""amount"": 775, ""date"": ""2023-11-09""}, {""amount"": 740, ""date"": ""2023-04-06""}, {""amount"": 298, ""date"": ""2023-12-24""}, {""amount"": 116, ""date"": ""2023-07-21""}, {""amount"": 291, ""date"": ""2023-12-17""}, {""amount"": 121, ""date"": ""2023-12-15""}, {""amount"": 133, ""date"": ""2023-09-21""}, {""amount"": 498, ""date"": ""2023-07-02""}, {""amount"": 243, ""date"": ""2023-01-12""}, {""amount"": 818, ""date"": ""2023-02-11""}, {""amount"": 412, ""date"": ""2023-07-28""}, {""amount"": 380, ""date"": ""2023-12-18""}, {""amount"": 936, ""date"": ""2023-02-13""}]",True,True,True,True,True
813,Customer_813,70.0,2447.0,12658,53,331,0,"[{""amount"": 749, ""date"": ""2023-12-12""}, {""amount"": 287, ""date"": ""2023-10-17""}, {""amount"": 383, ""date"": ""2023-09-24""}, {""amount"": 470, ""date"": ""2023-08-11""}, {""amount"": 929, ""date"": ""2023-06-04""}, {""amount"": 900, ""date"": ""2023-03-23""}, {""amount"": 769, ""date"": ""2023-08-25""}, {""amount"": 577, ""date"": ""2023-10-22""}]",True,True,False,True,False
814,Customer_814,62.0,6469.0,25549,13,536,0,"[{""amount"": 389, ""date"": ""2023-10-16""}, {""amount"": 814, ""date"": ""2023-04-25""}, {""amount"": 525, ""date"": ""2023-05-07""}, {""amount"": 654, ""date"": ""2023-05-04""}, {""amount"": 790, ""date"": ""2023-03-20""}, {""amount"": 383, ""date"": ""2023-11-01""}, {""amount"": 879, ""date"": ""2023-02-21""}, {""amount"": 555, ""date"": ""2023-01-13""}, {""amount"": 196, ""date"": ""2023-02-24""}, {""amount"": 283, ""date"": ""2023-01-12""}, {""amount"": 543, ""date"": ""2023-04-01""}, {""amount"": 983, ""date"": ""2023-01-06""}, {""amount"": 270, ""date"": ""2023-10-31""}]",True,True,True,True,True
815,Customer_815,59.0,18102.0,32869,27,349,0,"[{""amount"": 633, ""date"": ""2023-07-18""}, {""amount"": 828, ""date"": ""2023-08-21""}, {""amount"": 329, ""date"": ""2023-01-30""}, {""amount"": 881, ""date"": ""2023-02-05""}, {""amount"": 105, ""date"": ""2023-04-28""}, {""amount"": 305, ""date"": ""2023-06-15""}, {""amount"": 642, ""date"": ""2023-04-07""}, {""amount"": 550, ""date"": ""2023-02-22""}, {""amount"": 177, ""date"": ""2023-04-29""}, {""amount"": 481, ""date"": ""2023-05-18""}, {""amount"": 502, ""date"": ""2023-02-13""}, {""amount"": 653, ""date"": ""2023-07-27""}, {""amount"": 633, ""date"": ""2023-01-22""}]",True,True,True,True,True
816,Customer_816,43.0,2043.0,45025,28,619,0,"[{""amount"": 719, ""date"": ""2023-06-05""}, {""amount"": 594, ""date"": ""2023-06-03""}, {""amount"": 872, ""date"": ""2023-08-05""}, {""amount"": 748, ""date"": ""2023-11-06""}, {""amount"": 315, ""date"": ""2023-12-14""}, {""amount"": 972, ""date"": ""2023-04-12""}, {""amount"": 256, ""date"": ""2023-10-14""}, {""amount"": 837, ""date"": ""2023-11-04""}, {""amount"": 332, ""date"": ""2023-03-09""}, {""amount"": 651, ""date"": ""2023-08-01""}, {""amount"": 870, ""date"": ""2023-10-15""}]",True,True,False,True,False
817,Customer_817,54.0,9526.0,21877,12,407,0,"[{""amount"": 877, ""date"": ""2023-12-05""}, {""amount"": 584, ""date"": ""2023-03-29""}, {""amount"": 437, ""date"": ""2023-03-25""}, {""amount"": 679, ""date"": ""2023-07-15""}, {""amount"": 602, ""date"": ""2023-03-22""}, {""amount"": 460, ""date"": ""2023-08-24""}, {""amount"": 200, ""date"": ""2023-01-26""}, {""amount"": 839, ""date"": ""2023-02-14""}, {""amount"": 325, ""date"": ""2023-02-18""}, {""amount"": 168, ""date"": ""2023-12-20""}, {""amount"": 114, ""date"": ""2023-08-05""}, {""amount"": 235, ""date"": ""2023-02-15""}, {""amount"": 342, ""date"": ""2023-08-17""}, {""amount"": 869, ""date"": ""2023-04-10""}, {""amount"": 180, ""date"": ""2023-09-20""}, {""amount"": 209, ""date"": ""2023-06-08""}, {""amount"": 237, ""date"": ""2023-09-23""}, {""amount"": 337, ""date"": ""2023-08-29""}, {""amount"": 170, ""date"": ""2023-01-11""}]",True,True,True,True,True
818,Customer_818,44.0,13991.0,16253,25,336,0,"[{""amount"": 794, ""date"": ""2023-12-21""}, {""amount"": 848, ""date"": ""2023-10-10""}, {""amount"": 214, ""date"": ""2023-07-06""}, {""amount"": 391, ""date"": ""2023-04-18""}, {""amount"": 870, ""date"": ""2023-02-21""}, {""amount"": 165, ""date"": ""2023-11-11""}, {""amount"": 235, ""date"": ""2023-12-05""}, {""amount"": 848, ""date"": ""2023-04-12""}, {""amount"": 468, ""date"": ""2023-01-17""}, {""amount"": 828, ""date"": ""2023-02-23""}, {""amount"": 312, ""date"": ""2023-08-17""}, {""amount"": 741, ""date"": ""2023-06-25""}, {""amount"": 622, ""date"": ""2023-01-06""}, {""amount"": 449, ""date"": ""2023-05-23""}, {""amount"": 245, ""date"": ""2023-04-05""}, {""amount"": 115, ""date"": ""2023-09-12""}]",True,True,True,True,True
819,Customer_819,22.0,7012.0,10400,49,714,0,"[{""amount"": 275, ""date"": ""2023-05-28""}, {""amount"": 867, ""date"": ""2023-02-23""}, {""amount"": 481, ""date"": ""2023-06-02""}, {""amount"": 149, ""date"": ""2023-01-25""}, {""amount"": 816, ""date"": ""2023-09-01""}, {""amount"": 544, ""date"": ""2023-05-29""}, {""amount"": 409, ""date"": ""2023-03-27""}, {""amount"": 541, ""date"": ""2023-03-11""}, {""amount"": 963, ""date"": ""2023-05-09""}, {""amount"": 752, ""date"": ""2023-04-12""}, {""amount"": 274, ""date"": ""2023-03-29""}, {""amount"": 848, ""date"": ""2023-08-04""}, {""amount"": 832, ""date"": ""2023-01-29""}, {""amount"": 492, ""date"": ""2023-12-24""}, {""amount"": 840, ""date"": ""2023-10-01""}, {""amount"": 307, ""date"": ""2023-12-07""}, {""amount"": 421, ""date"": ""2023-09-02""}, {""amount"": 115, ""date"": ""2023-08-31""}, {""amount"": 713, ""date"": ""2023-11-13""}]",True,True,True,True,True
820,Customer_820,59.0,4583.0,42220,12,333,0,"[{""amount"": 876, ""date"": ""2023-07-08""}, {""amount"": 677, ""date"": ""2023-07-02""}, {""amount"": 564, ""date"": ""2023-07-27""}, {""amount"": 525, ""date"": ""2023-05-10""}, {""amount"": 332, ""date"": ""2023-05-08""}, {""amount"": 738, ""date"": ""2023-05-23""}, {""amount"": 376, ""date"": ""2023-09-17""}, {""amount"": 256, ""date"": ""2023-12-19""}, {""amount"": 796, ""date"": ""2023-12-18""}, {""amount"": 261, ""date"": ""2023-12-14""}, {""amount"": 123, ""date"": ""2023-02-19""}, {""amount"": 801, ""date"": ""2023-09-12""}, {""amount"": 553, ""date"": ""2023-12-30""}, {""amount"": 217, ""date"": ""2023-06-09""}, {""amount"": 103, ""date"": ""2023-02-08""}]",True,True,False,True,False
821,Customer_821,28.0,7410.0,15940,38,399,0,"[{""amount"": 214, ""date"": ""2023-04-13""}, {""amount"": 149, ""date"": ""2023-03-20""}, {""amount"": 358, ""date"": ""2023-04-10""}, {""amount"": 337, ""date"": ""2023-01-13""}, {""amount"": 941, ""date"": ""2023-11-07""}, {""amount"": 707, ""date"": ""2023-08-03""}, {""amount"": 612, ""date"": ""2023-10-17""}, {""amount"": 455, ""date"": ""2023-02-05""}, {""amount"": 272, ""date"": ""2023-12-16""}, {""amount"": 144, ""date"": ""2023-05-07""}, {""amount"": 884, ""date"": ""2023-02-17""}, {""amount"": 121, ""date"": ""2023-06-07""}]",True,True,True,True,True
822,Customer_822,30.0,5360.0,5889,43,405,0,"[{""amount"": 285, ""date"": ""2023-06-24""}, {""amount"": 564, ""date"": ""2023-09-15""}, {""amount"": 129, ""date"": ""2023-10-11""}, {""amount"": 246, ""date"": ""2023-02-09""}, {""amount"": 346, ""date"": ""2023-06-22""}, {""amount"": 952, ""date"": ""2023-09-24""}, {""amount"": 420, ""date"": ""2023-10-28""}, {""amount"": 689, ""date"": ""2023-05-28""}, {""amount"": 736, ""date"": ""2023-03-20""}, {""amount"": 530, ""date"": ""2023-12-04""}, {""amount"": 689, ""date"": ""2023-09-28""}, {""amount"": 727, ""date"": ""2023-02-17""}, {""amount"": 898, ""date"": ""2023-11-15""}, {""amount"": 347, ""date"": ""2023-02-03""}, {""amount"": 814, ""date"": ""2023-05-08""}, {""amount"": 862, ""date"": ""2023-04-15""}]",True,True,True,True,True
823,Customer_823,58.0,4881.0,35141,28,682,0,"[{""amount"": 317, ""date"": ""2023-02-17""}, {""amount"": 720, ""date"": ""2023-04-30""}, {""amount"": 645, ""date"": ""2023-01-01""}, {""amount"": 361, ""date"": ""2023-04-17""}, {""amount"": 674, ""date"": ""2023-06-21""}, {""amount"": 894, ""date"": ""2023-11-16""}, {""amount"": 653, ""date"": ""2023-10-11""}, {""amount"": 626, ""date"": ""2023-04-23""}, {""amount"": 358, ""date"": ""2023-01-20""}, {""amount"": 240, ""date"": ""2023-10-15""}]",True,True,False,True,False
824,Customer_824,51.0,4837.0,14740,47,838,0,"[{""amount"": 650, ""date"": ""2023-02-24""}, {""amount"": 847, ""date"": ""2023-09-15""}, {""amount"": 734, ""date"": ""2023-10-17""}, {""amount"": 675, ""date"": ""2023-12-03""}, {""amount"": 912, ""date"": ""2023-04-25""}, {""amount"": 112, ""date"": ""2023-06-05""}]",True,True,True,True,True
825,Customer_825,55.0,3000.0,17998,27,318,0,"[{""amount"": 210, ""date"": ""2023-08-27""}, {""amount"": 816, ""date"": ""2023-04-12""}, {""amount"": 215, ""date"": ""2023-05-22""}, {""amount"": 730, ""date"": ""2023-11-24""}, {""amount"": 848, ""date"": ""2023-03-03""}, {""amount"": 314, ""date"": ""2023-08-24""}, {""amount"": 568, ""date"": ""2023-10-16""}, {""amount"": 929, ""date"": ""2023-09-01""}, {""amount"": 790, ""date"": ""2023-07-01""}, {""amount"": 438, ""date"": ""2023-08-20""}, {""amount"": 543, ""date"": ""2023-02-21""}]",True,True,False,True,False
826,Customer_826,57.0,12582.0,38905,58,644,0,"[{""amount"": 330, ""date"": ""2023-04-03""}, {""amount"": 414, ""date"": ""2023-04-06""}, {""amount"": 672, ""date"": ""2023-10-12""}, {""amount"": 692, ""date"": ""2023-12-28""}, {""amount"": 864, ""date"": ""2023-04-24""}, {""amount"": 373, ""date"": ""2023-12-03""}, {""amount"": 318, ""date"": ""2023-11-30""}, {""amount"": 554, ""date"": ""2023-05-26""}, {""amount"": 364, ""date"": ""2023-08-09""}, {""amount"": 571, ""date"": ""2023-02-09""}, {""amount"": 382, ""date"": ""2023-04-02""}, {""amount"": 262, ""date"": ""2023-10-15""}, {""amount"": 290, ""date"": ""2023-12-17""}, {""amount"": 525, ""date"": ""2023-08-12""}, {""amount"": 442, ""date"": ""2023-07-09""}]",True,True,True,True,True
